Note_Index,Onset_Time,Duration,Score_MIDI,Score_Freq_Hz,Score_Note_Name,Audio_Freq_Hz,Cents_Error,Is_Measured,Is_Accurate,Voiced_Ratio,Confidence
352,1.500,0.500,43,98.00,G2,293.53,N/A,False,False,0.18,0.70
353,1.500,0.500,54,185.00,F#3,293.53,N/A,False,False,0.18,0.70
354,2.000,0.500,43,98.00,G2,198.18,N/A,False,False,0.05,0.55
355,2.000,0.500,43,98.00,G2,198.18,N/A,False,False,0.05,0.55
356,2.000,0.500,47,123.47,B2,198.18,N/A,False,False,0.05,0.55
357,2.000,0.500,57,220.00,A3,198.18,N/A,False,False,0.05,0.55
358,2.625,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
359,3.125,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
360,3.625,0.500,42,92.50,F#2,N/A,N/A,False,False,0.00,0.00
361,3.625,0.500,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
362,4.125,0.333,48,130.81,C3,N/A,N/A,False,False,0.00,0.00
363,4.458,0.333,40,82.41,E2,N/A,N/A,False,False,0.00,0.00
364,4.458,0.333,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
365,4.792,0.333,42,92.50,F#2,N/A,N/A,False,False,0.00,0.00
366,4.792,0.333,41,87.31,F2,N/A,N/A,False,False,0.00,0.00
367,4.792,0.333,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
368,4.792,0.333,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
369,5.125,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
370,5.625,0.500,38,73.42,D2,N/A,N/A,False,False,0.00,0.00
371,5.625,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
372,6.125,0.500,38,73.42,D2,N/A,N/A,False,False,0.00,0.00
373,6.125,0.500,38,73.42,D2,N/A,N/A,False,False,0.00,0.00
374,6.125,0.500,41,87.31,F2,N/A,N/A,False,False,0.00,0.00
375,6.125,0.500,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
376,6.625,0.500,52,164.81,E3,N/A,N/A,False,False,0.00,0.00
377,7.125,0.500,43,98.00,G2,N/A,N/A,False,False,0.00,0.00
378,7.125,0.500,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
379,7.625,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
380,8.125,0.500,43,98.00,G2,N/A,N/A,False,False,0.00,0.00
381,8.125,0.500,47,123.47,B2,N/A,N/A,False,False,0.00,0.00
382,8.125,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
383,8.625,0.500,47,123.47,B2,N/A,N/A,False,False,0.00,0.00
384,8.625,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
385,9.125,0.500,43,98.00,G2,N/A,N/A,False,False,0.00,0.00
386,9.125,0.500,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
387,9.125,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
388,9.625,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
389,10.125,0.500,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
390,10.125,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
391,10.625,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
392,11.125,0.500,41,87.31,F2,N/A,N/A,False,False,0.00,0.00
393,11.125,0.500,43,98.00,G2,N/A,N/A,False,False,0.00,0.00
394,11.125,0.500,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
395,11.125,0.500,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
396,11.625,0.500,52,164.81,E3,N/A,N/A,False,False,0.00,0.00
397,12.125,0.500,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
398,12.125,0.500,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
399,12.625,0.500,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
400,12.625,0.500,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
401,12.625,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
402,13.125,0.500,43,98.00,G2,N/A,N/A,False,False,0.00,0.00
403,13.125,0.500,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
404,13.125,0.500,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
405,13.625,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
406,14.125,0.500,42,92.50,F#2,N/A,N/A,False,False,0.00,0.00
407,14.125,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
408,14.625,0.500,40,82.41,E2,N/A,N/A,False,False,0.00,0.00
409,14.625,0.500,40,82.41,E2,N/A,N/A,False,False,0.00,0.00
410,14.625,0.500,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
411,14.625,0.500,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
412,15.125,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
413,15.625,0.500,47,123.47,B2,N/A,N/A,False,False,0.00,0.00
414,15.625,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
415,16.125,0.500,47,123.47,B2,N/A,N/A,False,False,0.00,0.00
416,16.125,0.500,47,123.47,B2,N/A,N/A,False,False,0.00,0.00
417,16.125,0.500,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
418,16.125,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
419,16.125,1.000,48,130.81,C3,N/A,N/A,False,False,0.00,0.00
420,16.125,1.000,52,164.81,E3,N/A,N/A,False,False,0.00,0.00
421,16.125,1.000,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
422,16.125,1.000,60,261.63,C4,N/A,N/A,False,False,0.00,0.00
423,16.625,0.500,47,123.47,B2,N/A,N/A,False,False,0.00,0.00
424,16.625,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
425,17.125,0.500,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
426,17.125,0.500,47,123.47,B2,N/A,N/A,False,False,0.00,0.00
427,17.125,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
428,17.625,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
429,18.125,0.500,42,92.50,F#2,N/A,N/A,False,False,0.00,0.00
430,18.125,0.500,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
431,19.625,0.500,40,82.41,E2,N/A,N/A,False,False,0.00,0.00
432,19.625,0.500,42,92.50,F#2,N/A,N/A,False,False,0.00,0.00
433,19.625,0.500,53,174.61,E#3,N/A,N/A,False,False,0.00,0.00
434,20.125,0.500,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
435,20.625,0.500,53,174.61,E#3,N/A,N/A,False,False,0.00,0.00
436,21.125,0.500,38,73.42,D2,N/A,N/A,False,False,0.00,0.00
437,21.125,0.500,38,73.42,D2,N/A,N/A,False,False,0.00,0.00
438,21.125,0.500,42,92.50,F#2,N/A,N/A,False,False,0.00,0.00
439,21.125,0.500,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
440,21.125,0.500,42,92.50,F#2,N/A,N/A,False,False,0.00,0.00
441,21.625,0.500,47,123.47,B2,N/A,N/A,False,False,0.00,0.00
442,21.625,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
443,21.625,0.500,38,73.42,D2,N/A,N/A,False,False,0.00,0.00
444,22.125,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
445,22.625,0.500,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
446,22.625,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
447,23.125,0.500,42,92.50,F#2,N/A,N/A,False,False,0.00,0.00
448,23.125,0.500,42,92.50,F#2,N/A,N/A,False,False,0.00,0.00
449,23.125,0.500,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
450,23.625,0.500,42,92.50,F#2,N/A,N/A,False,False,0.00,0.00
451,23.625,0.500,42,92.50,F#2,N/A,N/A,False,False,0.00,0.00
452,23.625,0.500,53,174.61,E#3,N/A,N/A,False,False,0.00,0.00
453,24.125,0.500,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
454,24.625,0.250,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
455,24.875,0.250,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
456,25.125,0.250,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
457,25.375,0.250,70,466.16,A#4,N/A,N/A,False,False,0.00,0.00
458,25.625,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
459,27.375,0.125,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
460,27.500,0.125,70,466.16,A#4,N/A,N/A,False,False,0.00,0.00
461,27.625,0.250,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
462,27.875,0.125,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
463,28.000,0.125,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
464,28.125,0.125,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
465,28.250,0.250,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
466,28.500,0.500,62,293.66,D4,98.52,N/A,False,False,0.05,0.55
467,28.500,0.500,74,587.33,D5,98.52,N/A,False,False,0.05,0.55
468,29.000,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
469,29.000,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
470,29.000,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
471,29.000,0.500,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
472,29.500,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
473,30.000,0.250,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
474,30.250,0.250,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
475,30.500,0.167,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
476,30.667,0.083,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
477,30.750,0.083,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
478,30.833,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
479,31.333,0.500,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
480,31.833,0.500,70,466.16,A#4,N/A,N/A,False,False,0.00,0.00
481,32.333,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
482,32.333,0.500,79,783.99,G5,N/A,N/A,False,False,0.00,0.00
483,32.833,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
484,33.333,0.500,67,392.00,G4,147.19,N/A,False,False,0.09,0.65
485,33.833,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
486,33.833,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
487,34.333,0.250,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
488,34.583,0.250,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
489,34.833,0.250,60,261.63,C4,N/A,N/A,False,False,0.00,0.00
490,34.833,0.250,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
491,35.083,0.250,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
492,35.333,0.125,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
493,35.458,0.125,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
494,35.583,0.250,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
495,35.833,0.125,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
496,35.958,0.125,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
497,36.083,0.250,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
498,36.333,0.125,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
499,36.458,0.125,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
500,36.583,0.500,47,123.47,B2,N/A,N/A,False,False,0.00,0.00
501,37.083,0.500,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
502,37.083,0.500,53,174.61,F3,N/A,N/A,False,False,0.00,0.00
503,37.583,0.500,38,73.42,D2,98.52,509.2,True,False,0.64,0.73
504,38.083,0.500,41,87.31,E#2,98.52,209.2,True,False,0.33,0.69
505,38.083,0.500,50,146.83,D3,98.52,-690.8,True,False,0.33,0.69
506,38.583,0.500,41,87.31,F2,98.52,N/A,False,False,0.14,0.57
507,39.083,0.500,41,87.31,F2,N/A,N/A,False,False,0.00,0.00
508,39.583,0.500,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
509,40.083,0.500,48,130.81,C3,N/A,N/A,False,False,0.00,0.00
510,40.833,0.500,48,130.81,C3,94.07,N/A,False,False,0.05,0.62
511,41.333,0.500,45,110.00,A2,97.95,N/A,False,False,0.14,0.55
512,41.833,0.500,48,130.81,C3,N/A,N/A,False,False,0.00,0.00
513,41.833,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
514,42.333,0.250,53,174.61,F3,N/A,N/A,False,False,0.00,0.00
515,42.583,0.250,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
516,42.833,0.125,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
517,42.958,0.125,53,174.61,F3,N/A,N/A,False,False,0.00,0.00
518,43.083,0.250,41,87.31,F2,N/A,N/A,False,False,0.00,0.00
519,43.083,0.250,43,98.00,G2,N/A,N/A,False,False,0.00,0.00
520,43.333,0.250,43,98.00,G2,N/A,N/A,False,False,0.00,0.00
521,43.333,0.250,43,98.00,G2,N/A,N/A,False,False,0.00,0.00
522,43.333,0.250,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
523,43.583,0.250,53,174.61,F3,N/A,N/A,False,False,0.00,0.00
524,43.833,0.250,41,87.31,F2,70.47,N/A,False,False,0.09,0.55
525,43.833,0.250,52,164.81,E3,70.47,N/A,False,False,0.09,0.55
526,44.083,0.500,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
527,44.583,0.500,38,73.42,D2,N/A,N/A,False,False,0.00,0.00
528,44.583,0.500,38,73.42,D2,N/A,N/A,False,False,0.00,0.00
529,44.583,0.500,48,130.81,C3,N/A,N/A,False,False,0.00,0.00
530,45.083,0.500,47,123.47,B2,N/A,N/A,False,False,0.00,0.00
531,45.583,0.500,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
532,46.083,0.500,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
533,46.083,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
534,46.083,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
535,46.083,0.500,53,174.61,F3,N/A,N/A,False,False,0.00,0.00
536,46.083,0.500,53,174.61,F3,N/A,N/A,False,False,0.00,0.00
537,46.083,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
538,46.583,0.500,47,123.47,B2,100.24,N/A,False,False,0.14,0.57
539,46.583,0.500,57,220.00,A3,100.24,N/A,False,False,0.14,0.57
540,47.083,0.500,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
541,47.583,0.500,48,130.81,C3,N/A,N/A,False,False,0.00,0.00
542,47.583,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
543,47.583,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
544,48.083,0.500,47,123.47,B2,N/A,N/A,False,False,0.00,0.00
545,48.083,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
546,48.583,0.500,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
547,49.333,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
548,49.833,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
549,49.833,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
550,49.833,0.500,79,783.99,G5,N/A,N/A,False,False,0.00,0.00
551,49.833,0.500,79,783.99,G5,N/A,N/A,False,False,0.00,0.00
552,50.333,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
553,50.333,0.500,78,739.99,F#5,N/A,N/A,False,False,0.00,0.00
554,50.333,0.500,78,739.99,F#5,N/A,N/A,False,False,0.00,0.00
555,50.333,0.500,81,880.00,A5,N/A,N/A,False,False,0.00,0.00
556,50.333,0.500,81,880.00,A5,N/A,N/A,False,False,0.00,0.00
557,50.833,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
558,51.333,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
559,51.833,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
560,52.333,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
561,52.333,0.500,79,783.99,G5,N/A,N/A,False,False,0.00,0.00
562,52.833,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
563,53.333,0.500,66,369.99,F#4,99.09,-2280.8,True,False,0.36,0.69
564,53.333,0.500,78,739.99,F#5,99.09,-3480.8,True,False,0.36,0.69
565,53.833,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
566,53.833,0.500,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
567,54.333,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
568,54.833,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
569,55.333,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
570,55.833,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
571,56.333,0.500,62,293.66,D4,264.54,N/A,False,False,0.19,0.62
572,56.833,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
573,56.833,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
574,57.333,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
575,57.833,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
576,58.333,0.500,67,392.00,G4,97.95,N/A,False,False,0.10,0.65
577,58.333,0.500,76,659.26,E5,97.95,N/A,False,False,0.10,0.65
578,58.333,0.500,76,659.26,E5,97.95,N/A,False,False,0.10,0.65
579,58.833,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
580,58.833,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
581,58.833,0.500,79,783.99,G5,N/A,N/A,False,False,0.00,0.00
582,59.333,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
583,59.833,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
584,59.833,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
585,60.333,0.250,60,261.63,C4,N/A,N/A,False,False,0.00,0.00
586,60.583,0.500,72,523.25,C5,98.52,N/A,False,False,0.10,0.72
587,61.083,0.500,60,261.63,C4,98.52,N/A,False,False,0.09,0.65
588,61.083,0.500,69,440.00,A4,98.52,N/A,False,False,0.09,0.65
589,61.583,0.500,62,293.66,D4,98.52,N/A,False,False,0.05,0.55
590,61.583,0.500,72,523.25,C5,98.52,N/A,False,False,0.05,0.55
591,61.583,0.500,72,523.25,C5,98.52,N/A,False,False,0.05,0.55
592,62.083,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
593,62.083,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
594,62.083,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
595,62.083,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
596,62.083,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
597,62.083,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
598,62.083,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
599,62.083,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
600,62.083,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
601,62.583,0.500,60,261.63,C4,N/A,N/A,False,False,0.00,0.00
602,62.583,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
603,62.583,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
604,62.583,0.500,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
605,63.083,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
606,63.083,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
607,63.083,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
608,63.583,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
609,64.083,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
610,64.083,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
611,64.083,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
612,64.583,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
613,64.583,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
614,64.583,0.500,79,783.99,G5,N/A,N/A,False,False,0.00,0.00
615,64.583,0.500,81,880.00,A5,N/A,N/A,False,False,0.00,0.00
616,65.083,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
617,65.083,0.500,78,739.99,F#5,N/A,N/A,False,False,0.00,0.00
618,65.583,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
619,66.083,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
620,66.583,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
621,66.583,0.500,79,783.99,G5,N/A,N/A,False,False,0.00,0.00
622,67.083,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
623,67.583,0.500,60,261.63,C4,N/A,N/A,False,False,0.00,0.00
624,67.583,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
625,67.583,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
626,67.583,0.500,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
627,68.083,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
628,68.083,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
629,68.083,2.000,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
630,68.583,0.500,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
631,69.083,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
632,69.083,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
633,69.083,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
634,69.083,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
635,69.083,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
636,69.583,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
637,70.083,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
638,70.583,0.500,71,493.88,B4,147.62,N/A,False,False,0.27,0.84
639,70.583,0.500,79,783.99,G5,147.62,N/A,False,False,0.27,0.84
640,71.083,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
641,71.083,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
642,71.583,0.500,79,783.99,G5,99.54,N/A,False,False,0.18,0.62
643,72.083,0.250,66,369.99,F#4,81.04,-2628.9,True,False,0.36,0.70
644,72.083,0.250,67,392.00,G4,81.04,-2728.9,True,False,0.36,0.70
645,72.083,0.250,78,739.99,F#5,81.04,-3828.9,True,False,0.36,0.70
646,72.333,0.500,76,659.26,E5,110.59,N/A,False,False,0.10,0.58
647,72.833,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
648,72.833,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
649,73.333,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
650,73.833,0.500,74,587.33,D5,447.49,N/A,False,False,0.14,0.64
651,74.333,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
652,74.833,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
653,75.333,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
654,75.833,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
655,75.833,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
656,76.333,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
657,76.833,0.500,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
658,77.333,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
659,77.333,0.500,78,739.99,G-5,N/A,N/A,False,False,0.00,0.00
660,77.333,0.500,79,783.99,G5,N/A,N/A,False,False,0.00,0.00
661,77.333,0.500,83,987.77,B5,N/A,N/A,False,False,0.00,0.00
662,77.333,0.500,83,987.77,B5,N/A,N/A,False,False,0.00,0.00
663,77.833,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
664,78.333,0.500,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
665,78.833,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
666,78.833,0.500,78,739.99,G-5,N/A,N/A,False,False,0.00,0.00
667,79.333,0.500,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
668,79.833,0.500,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
669,79.833,0.500,78,739.99,G-5,N/A,N/A,False,False,0.00,0.00
670,80.333,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
671,80.333,0.500,78,739.99,G-5,N/A,N/A,False,False,0.00,0.00
672,80.833,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
673,81.333,0.500,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
674,81.333,0.500,78,739.99,G-5,N/A,N/A,False,False,0.00,0.00
675,81.833,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
676,81.833,0.500,78,739.99,G-5,N/A,N/A,False,False,0.00,0.00
677,82.333,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
678,82.833,0.500,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
679,83.333,0.500,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
680,83.333,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
681,83.833,0.500,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
682,83.833,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
683,83.833,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
684,84.333,0.500,50,146.83,D3,124.13,N/A,False,False,0.23,0.63
685,84.833,0.333,45,110.00,A2,98.52,N/A,False,False,0.07,0.55
686,84.833,0.333,59,246.94,B3,98.52,N/A,False,False,0.07,0.55
687,85.167,0.333,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
688,85.167,0.333,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
689,85.500,0.333,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
690,85.500,0.333,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
691,85.833,0.500,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
692,86.333,0.500,47,123.47,B2,N/A,N/A,False,False,0.00,0.00
693,86.333,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
694,86.333,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
695,86.833,0.500,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
696,87.333,0.500,47,123.47,B2,N/A,N/A,False,False,0.00,0.00
697,87.333,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
698,87.833,0.500,48,130.81,C3,N/A,N/A,False,False,0.00,0.00
699,88.333,0.500,48,130.81,C3,125.94,N/A,False,False,0.10,0.58
700,88.333,0.500,57,220.00,A3,125.94,N/A,False,False,0.10,0.58
701,88.333,0.500,59,246.94,B3,125.94,N/A,False,False,0.10,0.58
702,88.833,0.500,43,98.00,G2,N/A,N/A,False,False,0.00,0.00
703,88.833,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
704,89.333,0.500,48,130.81,C3,N/A,N/A,False,False,0.00,0.00
705,89.833,0.500,43,98.00,G2,N/A,N/A,False,False,0.00,0.00
706,89.833,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
